,NatureAccident,ClassificationOfAccident,Fatal,Grevious,Minor,Injured,AccYear,AccDay
10210,2,2,4,10,5,4,2019,22
10211,3,5,3,9,3,1,2019,22
10212,3,3,3,4,1,2,2019,22
10213,5,5,0,10,4,1,2019,22
10214,2,2,3,3,2,1,2019,22
10215,6,4,4,10,2,1,2019,22
10216,8,5,4,9,4,5,2019,22
10217,8,5,0,6,1,3,2019,22
10218,6,2,4,5,1,3,2019,22
10219,8,2,2,2,1,5,2019,22
10220,1,4,4,4,4,3,2019,22
10221,2,3,0,5,5,2,2019,22
10222,3,4,0,4,1,2,2019,22
10223,5,3,4,6,3,3,2019,22
10224,2,3,0,0,1,0,2019,22
10225,2,2,0,1,0,0,2019,22
10226,6,4,3,6,2,2,2019,22
10227,6,1,0,7,1,3,2019,22
10228,1,5,4,9,3,5,2019,22
10229,6,3,4,5,3,1,2019,22
10230,4,4,4,5,5,5,2019,22
10231,8,5,3,6,1,3,2019,22
10232,2,1,1,4,4,3,2019,22
10233,4,1,4,6,1,5,2019,22
10234,1,5,0,9,4,3,2019,22
10235,4,4,4,5,5,5,2019,22
10236,8,5,3,6,1,3,2019,22
10237,2,1,1,4,4,3,2019,22
10238,4,1,4,6,1,5,2019,22
10239,1,5,0,9,4,3,2019,22
10240,4,4,4,5,5,5,2019,22
10241,8,5,3,6,1,3,2019,22
10242,2,1,1,4,4,3,2019,22
10243,4,1,4,6,1,5,2019,22
10244,1,5,0,9,4,3,2019,22
10245,6,1,4,9,2,4,2019,22
10246,8,4,1,4,4,2,2019,22
10247,2,1,4,10,3,2,2019,22
10248,8,2,3,3,5,1,2019,22
10249,8,5,3,6,1,3,2019,22
10250,2,1,1,4,4,3,2019,22
10251,4,1,4,6,1,5,2019,22
10252,4,3,1,7,5,5,2019,22
10253,1,5,0,9,4,3,2019,22
10254,6,4,3,6,2,2,2019,22
10255,6,1,0,7,1,3,2019,22
10256,1,5,4,9,3,5,2019,22
10257,3,3,2,6,2,1,2019,22
10258,6,3,4,5,3,1,2019,22
10259,6,1,0,7,1,3,2019,22
10260,1,5,4,9,3,5,2019,22
10261,3,3,2,6,2,1,2019,22
10262,6,3,4,5,3,1,2019,22
10263,6,1,0,7,1,3,2019,22
10264,1,5,4,9,3,5,2019,22
10265,3,3,2,6,2,1,2019,22
10266,3,5,3,3,4,2,2019,21
10267,8,2,3,9,4,5,2019,21
10268,7,1,0,10,1,1,2019,21
10269,4,3,0,8,2,1,2019,21
10270,8,4,3,10,1,1,2019,21
10271,2,2,4,1,3,3,2019,21
10272,6,1,0,9,4,2,2019,21
10273,6,1,0,9,4,5,2019,21
10274,6,1,3,7,5,4,2019,21
10275,7,2,0,9,3,5,2019,21
10276,6,3,1,2,4,4,2019,21
10277,8,2,3,9,4,5,2019,21
10278,7,1,0,10,1,1,2019,21
10279,6,3,4,7,1,1,2019,21
10280,2,1,4,5,3,3,2019,21
10281,7,1,0,2,5,4,2019,21
10282,6,4,4,10,4,5,2019,21
10283,2,2,4,1,3,3,2019,21
10284,8,1,1,2,2,4,2019,21
10285,6,5,2,10,4,4,2019,21
10286,2,3,0,0,1,0,2019,21
10287,5,5,0,6,3,3,2019,21
10288,1,1,1,3,1,2,2019,21
10289,2,3,2,6,1,4,2019,21
10290,3,2,2,5,3,3,2019,21
10291,5,1,2,9,3,3,2019,21
10292,2,1,0,9,1,2,2019,21
10293,1,2,1,7,1,4,2019,21
10294,4,2,2,10,4,5,2019,21
10295,7,4,0,3,3,3,2019,21
10296,4,4,4,7,2,4,2019,21
10297,2,1,0,9,1,2,2019,21
10298,1,2,1,7,1,4,2019,21
10299,4,2,2,10,4,5,2019,21
10300,7,4,0,3,3,3,2019,21
10301,4,4,4,7,2,4,2019,21
10302,2,1,0,9,1,2,2019,21
10303,1,2,1,7,1,4,2019,21
10304,4,2,2,10,4,5,2019,21
10305,7,4,0,3,3,3,2019,21
10306,4,4,4,7,2,4,2019,21
10307,3,4,0,1,1,4,2019,21
10308,6,2,3,7,3,3,2019,21
10309,3,4,0,1,1,4,2019,21
10310,6,2,3,7,3,3,2019,21
10311,1,3,3,7,2,3,2019,21
10312,5,4,4,2,5,1,2019,21
10313,5,5,1,7,4,4,2019,21
10314,2,1,0,9,1,2,2019,21
10315,8,4,0,5,3,3,2019,21
10316,4,2,2,10,4,5,2019,21
10317,7,4,0,3,3,3,2019,21
10318,4,4,4,7,2,4,2019,21
10319,1,1,1,3,1,2,2019,21
10320,3,2,2,5,3,3,2019,21
10321,3,2,2,5,3,3,2019,21
10322,4,1,4,10,3,4,2019,21
10323,3,2,2,5,3,3,2019,21
10324,4,1,4,10,3,4,2019,21
10325,7,3,0,1,3,5,2019,20
10326,7,3,0,1,3,5,2019,20
10327,2,3,3,6,1,2,2019,20
10328,2,2,2,10,1,5,2019,20
10329,1,2,2,9,1,1,2019,20
10330,7,5,4,7,3,3,2019,20
10331,7,5,4,10,2,3,2019,20
10332,1,5,2,5,2,3,2019,20
10333,1,4,2,2,3,5,2019,20
10334,8,4,2,5,3,2,2019,20
10335,7,4,4,1,2,1,2019,20
10336,4,1,3,4,3,5,2019,20
10337,2,3,3,6,1,2,2019,20
10338,2,2,2,10,1,5,2019,20
10339,7,2,2,9,5,5,2019,20
10340,4,5,2,1,5,1,2019,20
10341,1,5,1,6,5,5,2019,20
10342,3,4,3,2,5,5,2019,20
10343,7,5,4,10,2,3,2019,20
10344,6,3,3,4,2,5,2019,20
10345,1,3,3,5,2,3,2019,20
10346,4,4,3,10,1,3,2019,20
10347,3,4,3,6,5,4,2019,20
10348,1,2,3,6,3,3,2019,20
10349,3,1,1,2,4,5,2019,20
10350,7,3,3,6,1,2,2019,20
10351,4,4,4,3,2,3,2019,20
10352,8,4,2,5,2,2,2019,20
10353,3,5,3,3,4,1,2019,20
10354,8,5,2,6,5,1,2019,20
10355,7,4,0,7,4,4,2019,20
10356,1,1,2,6,2,4,2019,20
10357,3,1,3,9,4,1,2019,20
10358,7,3,3,6,2,4,2019,20
10359,8,1,2,8,3,3,2019,20
10360,2,4,3,4,1,3,2019,20
10361,8,5,2,6,5,1,2019,20
10362,7,4,0,7,4,4,2019,20
10363,1,1,2,6,2,4,2019,20
10364,3,1,3,9,4,1,2019,20
10365,7,3,3,6,2,4,2019,20
10366,8,1,2,8,3,3,2019,20
10367,2,4,3,4,1,3,2019,20
10368,8,5,2,6,5,1,2019,20
10369,7,4,0,7,4,4,2019,20
10370,1,1,2,6,2,4,2019,20
10371,3,1,3,9,4,1,2019,20
10372,7,3,3,6,2,4,2019,20
10373,8,1,2,8,3,3,2019,20
10374,2,4,3,4,1,3,2019,20
10375,1,2,0,1,3,4,2019,20
10376,1,2,0,1,3,4,2019,20
10377,5,5,0,1,1,2,2019,20
10378,7,4,0,7,4,4,2019,20
10379,1,1,2,6,2,4,2019,20
10380,3,1,3,9,4,1,2019,20
10381,7,3,3,6,2,4,2019,20
10382,5,1,0,10,2,2,2019,20
10383,2,4,0,6,4,1,2019,20
10384,1,2,3,6,3,3,2019,20
10385,3,1,1,2,4,5,2019,20
10386,7,3,3,6,1,2,2019,20
10387,4,4,4,3,2,3,2019,20
10388,8,4,2,5,2,2,2019,20
10389,8,4,2,5,2,2,2019,20
10390,8,4,2,5,2,2,2019,20
10391,1,2,0,8,3,1,2019,19
10392,5,1,3,8,5,3,2019,19
10393,1,2,0,8,3,1,2019,19
10394,2,2,0,1,0,0,2019,19
10395,6,1,2,3,3,1,2019,19
10396,4,4,4,3,5,4,2019,19
10397,4,1,0,10,4,2,2019,19
10398,7,3,0,10,5,2,2019,19
10399,7,5,2,7,2,4,2019,19
10400,5,4,4,9,2,3,2019,19
10401,6,5,0,10,5,5,2019,19
10402,1,5,3,10,4,4,2019,19
10403,7,1,2,2,2,1,2019,19
10404,8,4,4,10,4,4,2019,19
10405,1,4,3,9,1,5,2019,19
10406,7,4,0,4,3,3,2019,19
10407,7,2,1,2,2,4,2019,19
10408,7,1,4,8,3,2,2019,19
10409,1,2,4,6,4,3,2019,19
10410,6,1,2,3,3,1,2019,19
10411,4,5,4,4,5,5,2019,19
10412,7,3,0,10,5,2,2019,19
10413,7,5,2,7,2,4,2019,19
10414,1,2,4,6,2,5,2019,19
10415,4,3,1,2,2,3,2019,19
10416,7,2,3,8,2,4,2019,19
10417,8,4,4,10,4,4,2019,19
10418,1,4,0,3,2,4,2019,19
10419,7,2,1,2,2,4,2019,19
10420,2,3,0,0,1,0,2019,19
10421,7,1,2,3,4,4,2019,19
10422,5,5,1,9,3,4,2019,19
10423,4,5,3,10,2,4,2019,19
10424,4,1,0,4,4,3,2019,19
10425,1,2,0,2,5,2,2019,19
10426,7,4,0,2,3,5,2019,19
10427,3,2,0,4,3,2,2019,19
10428,4,3,4,6,3,2,2019,19
10429,3,3,1,4,4,3,2019,19
10430,6,3,2,5,1,1,2019,19
10431,6,3,2,4,5,1,2019,19
10432,6,2,0,5,4,5,2019,19
10433,3,3,1,4,4,3,2019,19
10434,6,3,2,5,1,1,2019,19
10435,6,3,2,4,5,1,2019,19
10436,6,2,0,5,4,5,2019,19
10437,3,3,1,4,4,3,2019,19
10438,6,3,2,5,1,1,2019,19
10439,6,3,2,4,5,1,2019,19
10440,6,2,0,5,4,5,2019,19
10441,1,5,1,9,5,1,2019,19
10442,5,1,3,10,3,4,2019,19
10443,6,3,2,5,1,1,2019,19
10444,4,4,3,4,3,2,2019,19
10445,6,2,0,5,4,5,2019,19
10446,1,5,1,9,5,1,2019,19
10447,7,1,2,3,4,4,2019,19
10448,5,5,1,9,3,4,2019,19
10449,4,1,0,4,4,3,2019,19
10450,1,2,0,2,5,2,2019,19
10451,7,4,0,2,3,5,2019,19
10452,3,2,0,4,3,2,2019,19
10453,4,3,4,6,3,2,2019,19
10454,4,1,0,4,4,3,2019,19
10455,1,2,0,2,5,2,2019,19
10456,7,4,0,2,3,5,2019,19
10457,3,2,0,4,3,2,2019,19
10458,4,3,4,6,3,2,2019,19
10459,4,1,0,4,4,3,2019,19
10460,1,2,0,2,5,2,2019,19
10461,7,4,0,2,3,5,2019,19
10462,8,2,1,1,2,2,2019,18
10463,6,4,2,1,1,4,2019,18
10464,8,2,1,1,2,2,2019,18
10465,6,4,2,1,1,4,2019,18
10466,1,2,0,2,5,3,2019,18
10467,2,3,2,9,3,2,2019,18
10468,8,4,1,5,4,3,2019,18
10469,8,4,0,10,5,2,2019,18
10470,4,5,2,6,1,4,2019,18
10471,1,4,1,2,5,5,2019,18
10472,1,4,3,5,2,5,2019,18
10473,2,4,0,6,3,3,2019,18
10474,1,4,1,6,4,3,2019,18
10475,3,2,4,9,3,5,2019,18
10476,1,3,4,9,5,4,2019,18
10477,3,5,2,9,5,2,2019,18
10478,1,4,3,2,1,4,2019,18
10479,8,4,3,7,4,5,2019,18
10480,3,3,3,6,5,4,2019,18
10481,8,4,0,10,5,2,2019,18
10482,4,5,2,6,1,4,2019,18
10483,8,1,2,2,3,3,2019,18
10484,1,4,3,5,2,5,2019,18
10485,1,4,1,6,4,3,2019,18
10486,5,4,4,5,2,5,2019,18
10487,6,3,1,5,5,2,2019,18
10488,7,1,0,2,1,2,2019,18
10489,3,5,3,2,3,5,2019,18
10490,4,5,0,2,3,4,2019,18
10491,1,3,4,9,5,4,2019,18
10492,3,5,2,9,5,2,2019,18
10493,2,2,0,2,0,0,2019,18
10494,2,4,0,2,1,1,2019,18
10495,7,3,2,2,4,1,2019,18
10496,1,4,2,10,4,2,2019,18
10497,7,2,3,5,5,3,2019,18
10498,7,5,4,1,1,2,2019,18
10499,1,4,1,10,5,1,2019,18
10500,5,4,0,6,1,4,2019,18
10501,1,4,2,9,3,5,2019,18
10502,6,5,3,10,5,5,2019,18
10503,6,5,4,4,4,4,2019,18
10504,2,4,2,4,5,1,2019,18
10505,5,5,4,5,1,2,2019,18
10506,6,4,1,3,4,5,2019,18
10507,4,5,0,1,2,5,2019,18
10508,1,4,2,9,3,5,2019,18
10509,6,5,3,10,5,5,2019,18
10510,6,5,4,4,4,4,2019,18
10511,2,4,2,4,5,1,2019,18
10512,5,5,4,5,1,2,2019,18
10513,6,4,1,3,4,5,2019,18
10514,4,5,0,1,2,5,2019,18
10515,1,4,2,9,3,5,2019,18
10516,6,5,3,10,5,5,2019,18
10517,6,5,4,4,4,4,2019,18
10518,2,4,2,4,5,1,2019,18
10519,5,5,4,5,1,2,2019,18
10520,6,4,1,3,4,5,2019,18
10521,4,5,0,1,2,5,2019,18
10522,1,2,4,3,5,1,2019,18
10523,8,2,0,8,1,5,2019,18
10524,1,2,4,3,5,1,2019,18
10525,8,2,0,8,1,5,2019,18
10526,6,5,3,10,5,5,2019,18
10527,6,5,4,4,4,4,2019,18
10528,2,4,2,4,5,1,2019,18
10529,4,5,0,1,2,5,2019,18
10530,4,1,0,6,4,5,2019,18
10531,7,3,2,2,4,1,2019,18
10532,1,4,2,10,4,2,2019,18
10533,7,5,4,1,1,2,2019,18
10534,1,4,1,10,5,1,2019,18
10535,5,4,0,6,1,4,2019,18
10536,7,5,4,1,1,2,2019,18
10537,1,4,1,10,5,1,2019,18
10538,5,4,0,6,1,4,2019,18
10539,1,4,1,10,1,2,2019,17
10540,6,5,0,1,4,4,2019,17
10541,5,3,4,4,1,4,2019,17
10542,1,4,1,10,1,2,2019,17
10543,6,5,0,1,4,4,2019,17
10544,5,3,4,4,1,4,2019,17
10545,2,5,3,5,1,1,2019,17
10546,7,1,2,2,1,4,2019,17
10547,4,4,1,10,5,1,2019,17
10548,6,1,3,4,5,2,2019,17
10549,7,3,2,6,4,2,2019,17
10550,7,3,1,1,5,2,2019,17
10551,6,2,4,1,2,3,2019,17
10552,6,2,4,8,4,5,2019,17
10553,2,5,0,10,3,2,2019,17
10554,1,3,2,5,2,4,2019,17
10555,6,4,3,10,5,4,2019,17
10556,6,1,1,1,2,3,2019,17
10557,7,1,2,2,1,4,2019,17
10558,2,4,3,6,1,2,2019,17
10559,6,1,3,4,5,2,2019,17
10560,7,3,2,6,4,2,2019,17
10561,7,4,3,7,2,5,2019,17
10562,7,3,1,1,5,2,2019,17
10563,2,4,2,3,2,4,2019,17
10564,6,2,4,1,2,3,2019,17
10565,6,5,2,9,2,1,2019,17
10566,1,2,1,6,2,2,2019,17
10567,5,5,0,1,2,5,2019,17
10568,1,3,4,2,5,1,2019,17
10569,2,5,0,10,3,2,2019,17
10570,1,3,0,0,2,0,2019,17
10571,2,3,0,2,1,1,2019,17
10572,2,4,0,4,2,4,2019,17
10573,7,5,2,2,2,5,2019,17
10574,8,5,1,8,5,2,2019,17
10575,1,4,4,9,1,1,2019,17
10576,5,4,2,4,2,3,2019,17
10577,3,1,0,10,3,5,2019,17
10578,5,5,2,7,5,5,2019,17
10579,4,3,4,2,5,3,2019,17
10580,1,4,4,9,1,1,2019,17
10581,5,4,2,4,2,3,2019,17
10582,3,1,0,10,3,5,2019,17
10583,5,5,2,7,5,5,2019,17
10584,4,3,4,2,5,3,2019,17
10585,1,4,4,9,1,1,2019,17
10586,5,4,2,4,2,3,2019,17
10587,3,1,0,10,3,5,2019,17
10588,5,5,2,7,5,5,2019,17
10589,4,3,4,2,5,3,2019,17
10590,2,2,2,1,3,4,2019,17
10591,4,1,3,4,4,3,2019,17
10592,6,1,2,8,3,3,2019,17
10593,5,3,4,6,2,4,2019,17
10594,4,1,4,8,5,4,2019,17
10595,4,1,3,4,4,3,2019,17
10596,6,1,2,8,3,3,2019,17
10597,7,1,0,7,4,5,2019,17
10598,5,4,2,4,2,3,2019,17
10599,3,1,0,10,3,5,2019,17
10600,5,5,2,7,5,5,2019,17
10601,6,1,3,6,3,2,2019,17
10602,1,2,2,6,4,3,2019,17
10603,4,3,4,2,5,3,2019,17
10604,2,2,2,1,3,4,2019,17
10605,2,4,0,4,2,4,2019,17
10606,8,5,1,8,5,2,2019,17
10607,8,5,1,8,5,2,2019,17
10608,8,5,1,8,5,2,2019,17
10609,7,3,4,10,5,3,2019,16
10610,7,3,4,10,5,3,2019,16
10611,3,5,3,6,1,1,2019,16
10612,3,3,0,5,5,4,2019,16
10613,8,4,0,4,3,5,2019,16
10614,1,2,4,7,1,3,2019,16
10615,3,5,2,5,5,5,2019,16
10616,3,3,0,1,1,1,2019,16
10617,6,1,4,2,3,3,2019,16
10618,3,5,3,6,1,1,2019,16
10619,3,3,0,5,5,4,2019,16
10620,3,5,3,1,1,2,2019,16
10621,3,3,0,8,3,1,2019,16
10622,1,5,4,8,4,3,2019,16
10623,1,2,2,2,3,1,2019,16
10624,8,5,4,9,2,5,2019,16
10625,2,2,0,2,1,1,2019,16
10626,3,4,3,9,2,2,2019,16
10627,3,5,0,8,1,4,2019,16
10628,4,4,0,7,1,5,2019,16
10629,1,1,3,4,3,1,2019,16
10630,7,1,0,6,5,1,2019,16
10631,1,2,1,7,1,5,2019,16
10632,2,3,3,4,1,2,2019,16
10633,2,1,4,1,4,4,2019,16
10634,8,2,2,1,5,3,2019,16
10635,2,3,3,4,1,2,2019,16
10636,2,1,4,1,4,4,2019,16
10637,8,2,2,1,5,3,2019,16
10638,2,3,3,4,1,2,2019,16
10639,2,1,4,1,4,4,2019,16
10640,8,2,2,1,5,3,2019,16
10641,2,4,1,10,4,3,2019,16
10642,4,4,2,8,3,1,2019,16
10643,2,1,4,1,4,4,2019,16
10644,8,2,2,1,5,3,2019,16
10645,3,5,0,8,1,4,2019,16
10646,4,4,0,7,1,5,2019,16
10647,8,3,1,4,1,2,2019,16
10648,1,1,3,4,3,1,2019,16
10649,7,1,0,6,5,1,2019,16
10650,1,2,1,7,1,5,2019,16
10651,3,5,0,8,1,4,2019,16
10652,4,4,0,7,1,5,2019,16
10653,8,3,1,4,1,2,2019,16
10654,1,1,3,4,3,1,2019,16
10655,7,1,0,6,5,1,2019,16
10656,1,2,1,7,1,5,2019,16
10657,3,5,0,8,1,4,2019,16
10658,4,4,0,7,1,5,2019,16
10659,8,3,1,4,1,2,2019,16
10660,2,2,0,4,3,5,2019,15
10661,2,2,0,4,3,5,2019,15
10662,3,4,2,8,2,4,2019,15
10663,7,4,4,3,3,4,2019,15
10664,3,3,1,7,3,2,2019,15
10665,2,4,1,9,5,4,2019,15
10666,4,5,1,3,1,4,2019,15
10667,2,3,2,7,2,3,2019,15
10668,3,5,4,10,4,3,2019,15
10669,1,4,3,8,2,5,2019,15
10670,4,2,2,10,3,5,2019,15
10671,4,2,4,4,2,4,2019,15
10672,4,1,2,3,5,1,2019,15
10673,1,2,3,4,3,1,2019,15
10674,3,2,4,10,1,2,2019,15
10675,7,3,0,8,1,1,2019,15
10676,2,3,2,1,4,4,2019,15
10677,3,5,0,8,4,1,2019,15
10678,3,5,0,10,2,1,2019,15
10679,4,3,4,3,4,2,2019,15
10680,8,1,2,1,3,3,2019,15
10681,6,3,2,4,2,3,2019,15
10682,3,3,1,7,3,2,2019,15
10683,2,4,1,9,5,4,2019,15
10684,4,5,1,3,1,4,2019,15
10685,3,2,3,10,2,3,2019,15
10686,1,4,2,1,3,5,2019,15
10687,4,5,3,4,2,3,2019,15
10688,2,3,2,7,2,3,2019,15
10689,3,5,4,10,4,3,2019,15
10690,5,1,2,5,5,4,2019,15
10691,8,4,4,7,1,5,2019,15
10692,7,4,0,1,5,5,2019,15
10693,4,1,2,3,5,1,2019,15
10694,3,4,1,6,1,3,2019,15
10695,6,2,0,5,4,5,2019,15
10696,2,2,2,5,4,2,2019,15
10697,3,1,0,10,4,3,2019,15
10698,3,5,4,6,2,1,2019,15
10699,2,1,1,1,4,3,2019,15
10700,4,3,4,3,4,2,2019,15
10701,2,2,0,0,1,0,2019,15
10702,5,1,3,6,4,1,2019,15
10703,1,1,4,2,3,1,2019,15
10704,2,5,1,8,3,1,2019,15
10705,2,1,2,5,3,5,2019,15
10706,2,1,2,5,3,5,2019,15
10707,2,1,2,5,3,5,2019,15
10708,5,3,3,7,2,2,2019,15
10709,6,5,1,1,1,3,2019,15
10710,7,5,4,10,1,1,2019,15
10711,5,1,3,6,4,1,2019,15
10712,1,1,4,2,3,1,2019,15
10713,2,5,1,8,3,1,2019,15
10714,7,5,4,10,1,1,2019,15
10715,5,1,3,6,4,1,2019,15
10716,1,1,4,2,3,1,2019,15
10717,2,5,1,8,3,1,2019,15
10718,7,5,4,10,1,1,2019,15
10719,5,1,3,6,4,1,2019,15
10720,1,1,4,2,3,1,2019,15
10721,2,5,1,8,3,1,2019,15
10722,8,1,0,6,5,5,2019,14
10723,2,2,1,2,1,4,2019,14
10724,1,4,4,5,5,2,2019,14
10725,8,1,0,6,5,5,2019,14
10726,2,2,1,2,1,4,2019,14
10727,1,4,4,5,5,2,2019,14
10728,2,4,4,6,2,2,2019,14
10729,2,5,4,1,4,3,2019,14
10730,4,4,0,10,1,5,2019,14
10731,8,2,3,3,3,3,2019,14
10732,7,3,0,4,1,5,2019,14
10733,8,1,3,6,1,3,2019,14
10734,1,3,1,6,5,5,2019,14
10735,3,5,4,7,1,3,2019,14
10736,5,2,2,3,5,5,2019,14
10737,4,3,3,5,2,2,2019,14
10738,8,5,2,6,2,5,2019,14
10739,2,3,2,10,5,4,2019,14
10740,1,3,4,9,1,4,2019,14
10741,1,5,4,2,3,5,2019,14
10742,2,5,4,1,4,3,2019,14
10743,8,2,3,3,3,3,2019,14
10744,7,3,0,4,1,5,2019,14
10745,4,3,0,7,2,5,2019,14
10746,2,2,1,10,4,5,2019,14
10747,1,3,1,6,5,5,2019,14
10748,5,2,3,4,4,5,2019,14
10749,7,4,4,1,3,2,2019,14
10750,3,4,1,8,5,2,2019,14
10751,3,5,4,7,1,3,2019,14
10752,5,5,1,2,4,1,2019,14
10753,5,3,3,6,4,3,2019,14
10754,6,4,0,3,5,2,2019,14
10755,2,3,2,10,5,4,2019,14
10756,2,2,0,1,0,0,2019,14
10757,2,2,1,5,0,0,2019,14
10758,6,5,3,6,1,3,2019,14
10759,5,3,0,9,5,2,2019,14
10760,6,4,3,10,4,1,2019,14
10761,8,4,1,2,2,1,2019,14
10762,2,1,0,7,5,5,2019,14
10763,6,4,3,10,4,1,2019,14
10764,8,4,1,2,2,1,2019,14
10765,2,1,0,7,5,5,2019,14
10766,6,4,3,10,4,1,2019,14
10767,8,4,1,2,2,1,2019,14
10768,2,1,0,7,5,5,2019,14
10769,7,4,4,7,3,4,2019,14
10770,4,4,1,8,3,1,2019,14
10771,8,4,1,2,2,1,2019,14
10772,4,1,1,1,2,2,2019,14
10773,2,1,0,7,5,5,2019,14
10774,5,5,2,7,5,4,2019,14
10775,6,5,3,6,1,3,2019,14
10776,5,3,0,9,5,2,2019,14
10777,6,5,3,6,1,3,2019,14
10778,5,3,0,9,5,2,2019,14
10779,6,5,3,6,1,3,2019,14
10780,4,3,0,8,4,5,2019,13
10781,3,4,0,5,2,3,2019,13
10782,4,3,0,8,4,5,2019,13
10783,5,3,1,6,2,2,2019,13
10784,5,4,1,10,3,2,2019,13
10785,6,3,0,10,5,5,2019,13
10786,7,4,2,3,4,5,2019,13
10787,8,4,3,7,2,3,2019,13
10788,8,2,4,1,4,5,2019,13
10789,3,2,4,9,5,3,2019,13
10790,1,1,4,9,1,4,2019,13
10791,2,1,4,9,4,2,2019,13
10792,8,4,4,6,1,3,2019,13
10793,5,4,3,6,5,5,2019,13
10794,3,1,4,7,2,1,2019,13
10795,2,1,1,5,0,0,2019,13
10796,3,3,3,1,3,1,2019,13
10797,6,5,3,4,3,3,2019,13
10798,1,2,3,6,3,2,2019,13
10799,5,1,3,8,4,2,2019,13
10800,3,1,4,1,3,5,2019,13
10801,5,2,2,10,1,1,2019,13
10802,6,2,0,10,5,4,2019,13
10803,5,2,2,10,1,1,2019,13
10804,6,2,0,10,5,4,2019,13
10805,5,2,2,10,1,1,2019,13
10806,6,2,0,10,5,4,2019,13
10807,6,5,3,5,3,3,2019,13
10808,6,5,3,10,2,2,2019,13
10809,1,3,4,4,1,2,2019,13
10810,6,2,0,10,5,4,2019,13
10811,3,3,3,1,3,1,2019,13
10812,6,5,3,4,3,3,2019,13
10813,1,2,3,6,3,2,2019,13
10814,5,1,3,8,4,2,2019,13
10815,3,1,4,1,3,5,2019,13
10816,6,5,3,4,3,3,2019,13
10817,1,2,3,6,3,2,2019,13
10818,5,1,3,8,4,2,2019,13
10819,3,1,4,1,3,5,2019,13
10820,6,5,3,4,3,3,2019,13
10821,1,2,3,6,3,2,2019,13
10822,5,1,3,8,4,2,2019,13
10823,8,5,4,7,3,4,2019,6
10824,1,5,3,1,1,3,2019,6
10825,7,5,3,9,2,5,2019,6
10826,2,3,1,3,4,3,2019,6
10827,2,4,4,10,5,3,2019,6
10828,7,5,3,3,5,4,2019,6
10829,6,5,0,9,5,1,2019,6
10830,8,4,0,10,1,4,2019,6
10831,8,2,4,5,2,4,2019,6
10832,6,1,4,10,4,5,2019,6
10833,6,1,2,8,4,2,2019,6
10834,1,1,3,1,3,1,2019,6
10835,6,1,1,10,3,5,2019,6
10836,2,2,4,10,2,3,2019,6
10837,7,5,3,9,2,5,2019,6
10838,2,3,1,3,4,3,2019,6
10839,6,2,4,4,4,1,2019,6
10840,6,4,0,10,2,1,2019,6
10841,2,4,4,10,5,3,2019,6
10842,3,1,4,2,5,5,2019,6
10843,5,3,2,10,4,2,2019,6
10844,3,4,2,6,4,2,2019,6
10845,4,3,0,5,3,2,2019,6
10846,1,2,4,2,1,3,2019,6
10847,6,5,0,9,5,1,2019,6
10848,8,4,0,10,1,4,2019,6
10849,6,5,4,8,5,1,2019,6
10850,1,3,2,3,2,4,2019,6
10851,2,3,0,0,1,0,2019,6
10852,3,3,4,2,4,2,2019,6
10853,7,5,2,8,2,4,2019,6
10854,7,5,2,8,2,4,2019,6
10855,7,5,2,8,2,4,2019,6
10856,4,3,1,6,3,4,2019,6
10857,7,5,3,5,5,1,2019,6
10858,4,3,1,6,3,4,2019,6
10859,6,3,1,7,1,5,2019,6
10860,7,5,2,8,2,4,2019,6
10861,4,3,0,10,3,2,2019,6
10862,3,3,4,2,4,2,2019,6
10863,4,3,0,10,3,2,2019,6
10864,3,3,4,2,4,2,2019,6
10865,4,3,0,10,3,2,2019,6
10866,3,5,3,2,4,3,2019,6
10867,7,5,2,1,4,4,2019,6
10868,3,5,3,2,4,3,2019,6
10869,7,5,2,1,4,4,2019,6
10870,7,1,4,10,4,1,2019,6
10871,7,4,3,6,1,1,2019,6
10872,7,3,1,5,5,3,2019,6
10873,6,2,1,2,1,4,2019,6
10874,2,3,4,1,4,2,2019,6
10875,1,2,1,3,5,5,2019,6
10876,4,1,1,6,2,5,2019,6
10877,6,1,3,7,3,3,2019,6
10878,1,2,0,7,5,4,2019,6
10879,2,4,1,8,4,3,2019,6
10880,1,1,0,5,2,2,2019,6
10881,5,4,1,8,4,3,2019,6
10882,1,3,3,2,5,5,2019,6
10883,6,3,3,8,3,2,2019,6
10884,2,1,2,2,4,4,2019,6
10885,7,1,4,10,4,1,2019,6
10886,7,4,3,6,1,1,2019,6
10887,3,2,1,6,4,1,2019,6
10888,7,3,1,5,5,3,2019,6
10889,4,1,2,1,3,2,2019,6
10890,7,5,4,1,4,2,2019,6
10891,3,2,0,3,4,2,2019,6
10892,5,3,3,9,2,1,2019,6
10893,1,3,0,8,1,4,2019,6
10894,5,5,4,7,1,4,2019,6
10895,2,4,1,8,4,3,2019,6
10896,1,3,0,5,3,5,2019,6
10897,1,3,3,2,5,5,2019,6
10898,2,3,0,0,1,0,2019,6
10899,2,3,0,0,1,0,2019,6
10900,5,3,3,4,5,2,2019,6
10901,8,2,0,1,5,2,2019,6
10902,1,4,2,3,3,4,2019,6
10903,3,5,0,5,2,5,2019,6
10904,6,1,3,6,2,1,2019,6
10905,6,5,0,5,1,4,2019,6
10906,7,3,4,4,3,2,2019,6
